epoch,train,valid,test,best_train,best_valid,best_test
1,0.815668202764977,0.7735849056603774,0.7054263565891473,"(0.815668202764977, 1)","(0.7735849056603774, 1)","(0.7054263565891473, 1)"
2,0.7972350230414746,0.7547169811320755,0.7286821705426356,"(0.815668202764977, 1)","(0.7735849056603774, 1)","(0.7286821705426356, 2)"
3,0.8110599078341014,0.7735849056603774,0.7286821705426356,"(0.815668202764977, 1)","(0.7735849056603774, 1)","(0.7286821705426356, 2)"
4,0.8202764976958525,0.7735849056603774,0.7364341085271318,"(0.8202764976958525, 4)","(0.7735849056603774, 1)","(0.7364341085271318, 4)"
5,0.8064516129032258,0.7924528301886793,0.689922480620155,"(0.8202764976958525, 4)","(0.7924528301886793, 5)","(0.7364341085271318, 4)"
6,0.8064516129032258,0.7547169811320755,0.7364341085271318,"(0.8202764976958525, 4)","(0.7924528301886793, 5)","(0.7364341085271318, 4)"
7,0.7972350230414746,0.7924528301886793,0.751937984496124,"(0.8202764976958525, 4)","(0.7924528301886793, 5)","(0.751937984496124, 7)"
8,0.8018433179723502,0.7547169811320755,0.7131782945736435,"(0.8202764976958525, 4)","(0.7924528301886793, 5)","(0.751937984496124, 7)"
9,0.8064516129032258,0.7547169811320755,0.751937984496124,"(0.8202764976958525, 4)","(0.7924528301886793, 5)","(0.751937984496124, 7)"
10,0.8018433179723502,0.7735849056603774,0.7286821705426356,"(0.8202764976958525, 4)","(0.7924528301886793, 5)","(0.751937984496124, 7)"
