epoch,train,valid,test,best_train,best_valid,best_test
1,0.603054775280899,0.7580645161290323,0.5869897959183674,"(np.float64(0.603054775280899), 1)","(np.float64(0.7580645161290323), 1)","(np.float64(0.5869897959183674), 1)"
2,0.5975245786516854,0.7595307917888563,0.5977040816326531,"(np.float64(0.603054775280899), 1)","(np.float64(0.7595307917888563), 2)","(np.float64(0.5977040816326531), 2)"
3,0.6093749999999999,0.7800586510263929,0.605484693877551,"(np.float64(0.6093749999999999), 3)","(np.float64(0.7800586510263929), 3)","(np.float64(0.605484693877551), 3)"
4,0.6029669943820224,0.7639296187683285,0.588265306122449,"(np.float64(0.6093749999999999), 3)","(np.float64(0.7800586510263929), 3)","(np.float64(0.605484693877551), 3)"
5,0.599192415730337,0.7624633431085044,0.5987244897959183,"(np.float64(0.6093749999999999), 3)","(np.float64(0.7800586510263929), 3)","(np.float64(0.605484693877551), 3)"
6,0.6049859550561798,0.7771260997067448,0.5918367346938775,"(np.float64(0.6093749999999999), 3)","(np.float64(0.7800586510263929), 3)","(np.float64(0.605484693877551), 3)"
7,0.6005091292134832,0.7697947214076246,0.6002551020408163,"(np.float64(0.6093749999999999), 3)","(np.float64(0.7800586510263929), 3)","(np.float64(0.605484693877551), 3)"
8,0.5986218398876404,0.7580645161290323,0.6031887755102041,"(np.float64(0.6093749999999999), 3)","(np.float64(0.7800586510263929), 3)","(np.float64(0.605484693877551), 3)"
9,0.5927844101123595,0.7873900293255133,0.5969387755102041,"(np.float64(0.6093749999999999), 3)","(np.float64(0.7873900293255133), 9)","(np.float64(0.605484693877551), 3)"
10,0.5984023876404494,0.7844574780058652,0.5997448979591836,"(np.float64(0.6093749999999999), 3)","(np.float64(0.7873900293255133), 9)","(np.float64(0.605484693877551), 3)"
