epoch,train,valid,test,best_train,best_valid,best_test
1,0.41151685393258425,0.6085043988269795,0.5681122448979592,"(np.float64(0.41151685393258425), 1)","(np.float64(0.6085043988269795), 1)","(np.float64(0.5681122448979592), 1)"
2,0.4266151685393259,0.6165689149560117,0.5822704081632653,"(np.float64(0.4266151685393259), 2)","(np.float64(0.6165689149560117), 2)","(np.float64(0.5822704081632653), 2)"
3,0.36929424157303375,0.6055718475073314,0.5647959183673469,"(np.float64(0.4266151685393259), 2)","(np.float64(0.6165689149560117), 2)","(np.float64(0.5822704081632653), 2)"
4,0.456811797752809,0.6202346041055719,0.5600765306122448,"(np.float64(0.456811797752809), 4)","(np.float64(0.6202346041055719), 4)","(np.float64(0.5822704081632653), 2)"
5,0.43644662921348315,0.593841642228739,0.5311224489795918,"(np.float64(0.456811797752809), 4)","(np.float64(0.6202346041055719), 4)","(np.float64(0.5822704081632653), 2)"
6,0.41616924157303375,0.5784457478005864,0.5498724489795919,"(np.float64(0.456811797752809), 4)","(np.float64(0.6202346041055719), 4)","(np.float64(0.5822704081632653), 2)"
7,0.4554073033707865,0.6129032258064516,0.549234693877551,"(np.float64(0.456811797752809), 4)","(np.float64(0.6202346041055719), 4)","(np.float64(0.5822704081632653), 2)"
8,0.39290730337078655,0.6136363636363636,0.536734693877551,"(np.float64(0.456811797752809), 4)","(np.float64(0.6202346041055719), 4)","(np.float64(0.5822704081632653), 2)"
9,0.44013342696629215,0.5894428152492668,0.553826530612245,"(np.float64(0.456811797752809), 4)","(np.float64(0.6202346041055719), 4)","(np.float64(0.5822704081632653), 2)"
10,0.3909761235955056,0.5945747800586509,0.5385204081632653,"(np.float64(0.456811797752809), 4)","(np.float64(0.6202346041055719), 4)","(np.float64(0.5822704081632653), 2)"
11,0.41063904494382025,0.6085043988269795,0.5508928571428571,"(np.float64(0.456811797752809), 4)","(np.float64(0.6202346041055719), 4)","(np.float64(0.5822704081632653), 2)"
12,0.40585498595505615,0.6092375366568915,0.5451530612244898,"(np.float64(0.456811797752809), 4)","(np.float64(0.6202346041055719), 4)","(np.float64(0.5822704081632653), 2)"
13,0.42086551966292146,0.6085043988269795,0.5378826530612245,"(np.float64(0.456811797752809), 4)","(np.float64(0.6202346041055719), 4)","(np.float64(0.5822704081632653), 2)"
14,0.42288448033707865,0.6224340175953078,0.5433673469387756,"(np.float64(0.456811797752809), 4)","(np.float64(0.6224340175953078), 14)","(np.float64(0.5822704081632653), 2)"
15,0.4245523174157304,0.6436950146627566,0.5511479591836735,"(np.float64(0.456811797752809), 4)","(np.float64(0.6436950146627566), 15)","(np.float64(0.5822704081632653), 2)"
16,0.430126404494382,0.6026392961876833,0.5586734693877551,"(np.float64(0.456811797752809), 4)","(np.float64(0.6436950146627566), 15)","(np.float64(0.5822704081632653), 2)"
17,0.42499122191011235,0.5997067448680352,0.5487244897959185,"(np.float64(0.456811797752809), 4)","(np.float64(0.6436950146627566), 15)","(np.float64(0.5822704081632653), 2)"
18,0.4008953651685393,0.6136363636363636,0.5297193877551021,"(np.float64(0.456811797752809), 4)","(np.float64(0.6436950146627566), 15)","(np.float64(0.5822704081632653), 2)"
