epoch,train,valid,test,best_train,best_valid,best_test
24,0.6770942540762062,0.6786839365959167,0.6660576462745667,"(0.6770117417458565, 23)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
25,0.6770554426628324,0.6786887049674988,0.6660231351852417,"(0.6770117417458565, 23)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
26,0.6770580592243353,0.6786894202232361,0.6660214066505432,"(0.6770117417458565, 23)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
27,0.6770556283436613,0.6786966919898987,0.6659667491912842,"(0.6770117417458565, 23)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
28,0.6771007034635763,0.6786973476409912,0.6659642457962036,"(0.6770117417458565, 23)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
29,0.6770280206807747,0.6786879301071167,0.6660287380218506,"(0.6770117417458565, 23)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
30,0.6770029861806175,0.6786932945251465,0.6659908890724182,"(0.6770029861806175, 30)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
31,0.6769789784185348,0.6786898970603943,0.6660133600234985,"(0.6769789784185348, 31)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
32,0.6769816021216081,0.6786879301071167,0.6660318374633789,"(0.6769789784185348, 31)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
33,0.6769573353402626,0.6786891222000122,0.6660211682319641,"(0.6769573353402626, 33)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
34,0.6769841920395601,0.6786895394325256,0.666019082069397,"(0.6769573353402626, 33)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
35,0.676997384168036,0.6786911487579346,0.6660056114196777,"(0.6769573353402626, 33)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
36,0.6769903730686908,0.6786864399909973,0.6660410761833191,"(0.6769573353402626, 33)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
37,0.6769572793064029,0.6786907911300659,0.6660094261169434,"(0.6769572793064029, 37)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
38,0.6769541823369567,0.6786893010139465,0.6660226583480835,"(0.6769541823369567, 38)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
39,0.6769512564905228,0.6786887645721436,0.6660258769989014,"(0.6769512564905228, 39)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
40,0.6769462249795413,0.6786887049674988,0.666020393371582,"(0.6769462249795413, 40)","(0.6786685585975647, 6)","(0.6656686663627625, 1)"
