epoch,train,valid,test,best_train,best_valid,best_test
71,0.8064516129032258,0.7547169811320755,0.7286821705426356,"(0.8202764976958525, 68)","(0.7924528301886793, 67)","(0.751937984496124, 62)"
72,0.7972350230414746,0.7924528301886793,0.7286821705426356,"(0.8202764976958525, 68)","(0.7924528301886793, 67)","(0.751937984496124, 62)"
73,0.7926267281105991,0.7547169811320755,0.7131782945736435,"(0.8202764976958525, 68)","(0.7924528301886793, 67)","(0.751937984496124, 62)"
74,0.8294930875576036,0.7547169811320755,0.7364341085271318,"(0.8294930875576036, 74)","(0.7924528301886793, 67)","(0.751937984496124, 62)"
75,0.815668202764977,0.7547169811320755,0.7364341085271318,"(0.8294930875576036, 74)","(0.7924528301886793, 67)","(0.751937984496124, 62)"
76,0.8248847926267281,0.7735849056603774,0.7364341085271318,"(0.8294930875576036, 74)","(0.7924528301886793, 67)","(0.751937984496124, 62)"
77,0.8294930875576036,0.7924528301886793,0.7364341085271318,"(0.8294930875576036, 74)","(0.7924528301886793, 67)","(0.751937984496124, 62)"
78,0.8248847926267281,0.7547169811320755,0.751937984496124,"(0.8294930875576036, 74)","(0.7924528301886793, 67)","(0.751937984496124, 62)"
79,0.8433179723502304,0.7358490566037735,0.7596899224806202,"(0.8433179723502304, 79)","(0.7924528301886793, 67)","(0.7596899224806202, 79)"
80,0.8294930875576036,0.7735849056603774,0.7286821705426356,"(0.8433179723502304, 79)","(0.7924528301886793, 67)","(0.7596899224806202, 79)"
81,0.8294930875576036,0.7924528301886793,0.7209302325581395,"(0.8433179723502304, 79)","(0.7924528301886793, 67)","(0.7596899224806202, 79)"
