epoch,train,valid,test,best_train,best_valid,best_test
30,0.6536165730337079,0.6026392961876833,0.5096938775510204,"(np.float64(0.6536165730337079), 30)","(np.float64(0.6026392961876833), 25)","(np.float64(0.6668367346938775), 1)"
31,0.6643258426966292,0.6158357771260997,0.5079081632653061,"(np.float64(0.6643258426966292), 31)","(np.float64(0.6158357771260997), 31)","(np.float64(0.6668367346938775), 1)"
32,0.6634480337078652,0.624633431085044,0.5232142857142857,"(np.float64(0.6643258426966292), 31)","(np.float64(0.624633431085044), 32)","(np.float64(0.6668367346938775), 1)"
33,0.6744206460674158,0.624633431085044,0.5403061224489796,"(np.float64(0.6744206460674158), 33)","(np.float64(0.624633431085044), 32)","(np.float64(0.6668367346938775), 1)"
34,0.6592345505617978,0.6363636363636364,0.539795918367347,"(np.float64(0.6744206460674158), 33)","(np.float64(0.6363636363636364), 34)","(np.float64(0.6668367346938775), 1)"
35,0.6624824438202247,0.62316715542522,0.5520408163265307,"(np.float64(0.6744206460674158), 33)","(np.float64(0.6363636363636364), 34)","(np.float64(0.6668367346938775), 1)"
36,0.6710849719101123,0.6466275659824047,0.5252551020408163,"(np.float64(0.6744206460674158), 33)","(np.float64(0.6466275659824047), 36)","(np.float64(0.6668367346938775), 1)"
37,0.7154143258426966,0.6466275659824047,0.534438775510204,"(np.float64(0.7154143258426966), 37)","(np.float64(0.6466275659824047), 36)","(np.float64(0.6668367346938775), 1)"
38,0.6878511235955056,0.6407624633431085,0.5533163265306121,"(np.float64(0.7154143258426966), 37)","(np.float64(0.6466275659824047), 36)","(np.float64(0.6668367346938775), 1)"
39,0.7006671348314606,0.6700879765395894,0.5494897959183673,"(np.float64(0.7154143258426966), 37)","(np.float64(0.6700879765395894), 39)","(np.float64(0.6668367346938775), 1)"
40,0.7088307584269664,0.6803519061583578,0.5670918367346939,"(np.float64(0.7154143258426966), 37)","(np.float64(0.6803519061583578), 40)","(np.float64(0.6668367346938775), 1)"
41,0.7349016853932584,0.6818181818181818,0.5436224489795918,"(np.float64(0.7349016853932584), 41)","(np.float64(0.6818181818181818), 41)","(np.float64(0.6668367346938775), 1)"
42,0.7334094101123596,0.658357771260997,0.5760204081632653,"(np.float64(0.7349016853932584), 41)","(np.float64(0.6818181818181818), 41)","(np.float64(0.6668367346938775), 1)"
43,0.7535112359550563,0.7008797653958944,0.5936224489795917,"(np.float64(0.7535112359550563), 43)","(np.float64(0.7008797653958944), 43)","(np.float64(0.6668367346938775), 1)"
44,0.7362183988764044,0.7346041055718475,0.5808673469387755,"(np.float64(0.7535112359550563), 43)","(np.float64(0.7346041055718475), 44)","(np.float64(0.6668367346938775), 1)"
45,0.7442942415730337,0.6935483870967742,0.6094387755102041,"(np.float64(0.7535112359550563), 43)","(np.float64(0.7346041055718475), 44)","(np.float64(0.6668367346938775), 1)"
46,0.770628511235955,0.7038123167155425,0.5778061224489796,"(np.float64(0.770628511235955), 46)","(np.float64(0.7346041055718475), 44)","(np.float64(0.6668367346938775), 1)"
47,0.7557935393258426,0.7360703812316716,0.5808673469387756,"(np.float64(0.770628511235955), 46)","(np.float64(0.7360703812316716), 47)","(np.float64(0.6668367346938775), 1)"
48,0.754125702247191,0.7111436950146628,0.5890306122448979,"(np.float64(0.770628511235955), 46)","(np.float64(0.7360703812316716), 47)","(np.float64(0.6668367346938775), 1)"
49,0.7749297752808989,0.686217008797654,0.5959183673469388,"(np.float64(0.7749297752808989), 49)","(np.float64(0.7360703812316716), 47)","(np.float64(0.6668367346938775), 1)"
50,0.7943293539325842,0.7287390029325513,0.5760204081632654,"(np.float64(0.7943293539325842), 50)","(np.float64(0.7360703812316716), 47)","(np.float64(0.6668367346938775), 1)"
51,0.7731741573033708,0.7478005865102638,0.5928571428571429,"(np.float64(0.7943293539325842), 50)","(np.float64(0.7478005865102638), 51)","(np.float64(0.6668367346938775), 1)"
52,0.7868679775280898,0.7478005865102639,0.5783163265306123,"(np.float64(0.7943293539325842), 50)","(np.float64(0.7478005865102639), 52)","(np.float64(0.6668367346938775), 1)"
53,0.7992450842696629,0.7375366568914956,0.5826530612244898,"(np.float64(0.7992450842696629), 53)","(np.float64(0.7478005865102639), 52)","(np.float64(0.6668367346938775), 1)"
54,0.7884480337078652,0.749266862170088,0.5982142857142858,"(np.float64(0.7992450842696629), 53)","(np.float64(0.749266862170088), 54)","(np.float64(0.6668367346938775), 1)"
55,0.8059164325842697,0.6950146627565982,0.6625000000000001,"(np.float64(0.8059164325842697), 55)","(np.float64(0.749266862170088), 54)","(np.float64(0.6668367346938775), 1)"
56,0.8081109550561798,0.7683284457478006,0.6678571428571428,"(np.float64(0.8081109550561798), 56)","(np.float64(0.7683284457478006), 56)","(np.float64(0.6678571428571428), 56)"
57,0.8270716292134831,0.7331378299120235,0.6566326530612244,"(np.float64(0.8270716292134831), 57)","(np.float64(0.7683284457478006), 56)","(np.float64(0.6678571428571428), 56)"
58,0.8169768258426966,0.7712609970674487,0.6400510204081633,"(np.float64(0.8270716292134831), 57)","(np.float64(0.7712609970674487), 58)","(np.float64(0.6678571428571428), 56)"
59,0.8202247191011235,0.7697947214076246,0.6566326530612244,"(np.float64(0.8270716292134831), 57)","(np.float64(0.7712609970674487), 58)","(np.float64(0.6678571428571428), 56)"
60,0.8303195224719102,0.8123167155425219,0.6553571428571427,"(np.float64(0.8303195224719102), 60)","(np.float64(0.8123167155425219), 60)","(np.float64(0.6678571428571428), 56)"
61,0.8346207865168539,0.7741935483870968,0.6635204081632652,"(np.float64(0.8346207865168539), 61)","(np.float64(0.8123167155425219), 60)","(np.float64(0.6678571428571428), 56)"
62,0.8226825842696629,0.7903225806451613,0.6683673469387754,"(np.float64(0.8346207865168539), 61)","(np.float64(0.8123167155425219), 60)","(np.float64(0.6683673469387754), 62)"
63,0.8209269662921349,0.7932551319648095,0.6665816326530611,"(np.float64(0.8346207865168539), 61)","(np.float64(0.8123167155425219), 60)","(np.float64(0.6683673469387754), 62)"
64,0.824438202247191,0.7961876832844574,0.6637755102040817,"(np.float64(0.8346207865168539), 61)","(np.float64(0.8123167155425219), 60)","(np.float64(0.6683673469387754), 62)"
65,0.8325140449438202,0.7375366568914956,0.6670918367346939,"(np.float64(0.8346207865168539), 61)","(np.float64(0.8123167155425219), 60)","(np.float64(0.6683673469387754), 62)"
66,0.8371664325842696,0.7888563049853372,0.6489795918367348,"(np.float64(0.8371664325842696), 66)","(np.float64(0.8123167155425219), 60)","(np.float64(0.6683673469387754), 62)"
67,0.8349719101123596,0.7683284457478006,0.6576530612244897,"(np.float64(0.8371664325842696), 66)","(np.float64(0.8123167155425219), 60)","(np.float64(0.6683673469387754), 62)"
68,0.8381320224719102,0.8211143695014663,0.6566326530612245,"(np.float64(0.8381320224719102), 68)","(np.float64(0.8211143695014663), 68)","(np.float64(0.6683673469387754), 62)"
69,0.8230337078651686,0.7228739002932552,0.6364795918367347,"(np.float64(0.8381320224719102), 68)","(np.float64(0.8211143695014663), 68)","(np.float64(0.6683673469387754), 62)"
70,0.8526158707865169,0.8211143695014663,0.6420918367346938,"(np.float64(0.8526158707865169), 70)","(np.float64(0.8211143695014663), 68)","(np.float64(0.6683673469387754), 62)"
71,0.8491924157303371,0.7859237536656891,0.6479591836734694,"(np.float64(0.8526158707865169), 70)","(np.float64(0.8211143695014663), 68)","(np.float64(0.6683673469387754), 62)"
72,0.8472612359550562,0.8211143695014662,0.6627551020408163,"(np.float64(0.8526158707865169), 70)","(np.float64(0.8211143695014663), 68)","(np.float64(0.6683673469387754), 62)"
73,0.8403265449438202,0.7844574780058651,0.6581632653061225,"(np.float64(0.8526158707865169), 70)","(np.float64(0.8211143695014663), 68)","(np.float64(0.6683673469387754), 62)"
74,0.843311095505618,0.781524926686217,0.6660714285714284,"(np.float64(0.8526158707865169), 70)","(np.float64(0.8211143695014663), 68)","(np.float64(0.6683673469387754), 62)"
75,0.8416432584269663,0.8196480938416423,0.6354591836734695,"(np.float64(0.8526158707865169), 70)","(np.float64(0.8211143695014663), 68)","(np.float64(0.6683673469387754), 62)"
76,0.8499824438202248,0.7917888563049853,0.6482142857142856,"(np.float64(0.8526158707865169), 70)","(np.float64(0.8211143695014663), 68)","(np.float64(0.6683673469387754), 62)"
77,0.8442766853932585,0.7961876832844574,0.6637755102040817,"(np.float64(0.8526158707865169), 70)","(np.float64(0.8211143695014663), 68)","(np.float64(0.6683673469387754), 62)"
78,0.8512991573033708,0.7521994134897361,0.6834183673469388,"(np.float64(0.8526158707865169), 70)","(np.float64(0.8211143695014663), 68)","(np.float64(0.6834183673469388), 78)"
79,0.8462956460674158,0.7741935483870968,0.661734693877551,"(np.float64(0.8526158707865169), 70)","(np.float64(0.8211143695014663), 68)","(np.float64(0.6834183673469388), 78)"
80,0.8628862359550562,0.8005865102639296,0.6489795918367347,"(np.float64(0.8628862359550562), 80)","(np.float64(0.8211143695014663), 68)","(np.float64(0.6834183673469388), 78)"
81,0.8509480337078652,0.7829912023460411,0.6232142857142857,"(np.float64(0.8628862359550562), 80)","(np.float64(0.8211143695014663), 68)","(np.float64(0.6834183673469388), 78)"
