epoch,train,valid,test,best_train,best_valid,best_test
1,0.8064516129032258,0.7547169811320755,0.7209302325581395,"(0.8064516129032258, 1)","(0.7547169811320755, 1)","(0.7209302325581395, 1)"
2,0.7880184331797235,0.7924528301886793,0.7286821705426356,"(0.8064516129032258, 1)","(0.7924528301886793, 2)","(0.7286821705426356, 2)"
3,0.8018433179723502,0.7358490566037735,0.7286821705426356,"(0.8064516129032258, 1)","(0.7924528301886793, 2)","(0.7286821705426356, 2)"
4,0.815668202764977,0.7924528301886793,0.7441860465116279,"(0.815668202764977, 4)","(0.7924528301886793, 2)","(0.7441860465116279, 4)"
5,0.8202764976958525,0.7547169811320755,0.7209302325581395,"(0.8202764976958525, 5)","(0.7924528301886793, 2)","(0.7441860465116279, 4)"
6,0.8248847926267281,0.7735849056603774,0.7441860465116279,"(0.8248847926267281, 6)","(0.7924528301886793, 2)","(0.7441860465116279, 4)"
7,0.8248847926267281,0.7735849056603774,0.7441860465116279,"(0.8248847926267281, 6)","(0.7924528301886793, 2)","(0.7441860465116279, 4)"
8,0.8248847926267281,0.7547169811320755,0.7441860465116279,"(0.8248847926267281, 6)","(0.7924528301886793, 2)","(0.7441860465116279, 4)"
9,0.8110599078341014,0.7924528301886793,0.7286821705426356,"(0.8248847926267281, 6)","(0.7924528301886793, 2)","(0.7441860465116279, 4)"
10,0.8433179723502304,0.7735849056603774,0.7596899224806202,"(0.8433179723502304, 10)","(0.7924528301886793, 2)","(0.7596899224806202, 10)"
11,0.8433179723502304,0.7924528301886793,0.7364341085271318,"(0.8433179723502304, 10)","(0.7924528301886793, 2)","(0.7596899224806202, 10)"
12,0.8341013824884793,0.7547169811320755,0.7441860465116279,"(0.8433179723502304, 10)","(0.7924528301886793, 2)","(0.7596899224806202, 10)"
13,0.8202764976958525,0.7924528301886793,0.7286821705426356,"(0.8433179723502304, 10)","(0.7924528301886793, 2)","(0.7596899224806202, 10)"
14,0.8248847926267281,0.7547169811320755,0.751937984496124,"(0.8433179723502304, 10)","(0.7924528301886793, 2)","(0.7596899224806202, 10)"
15,0.8433179723502304,0.7547169811320755,0.7364341085271318,"(0.8433179723502304, 10)","(0.7924528301886793, 2)","(0.7596899224806202, 10)"
16,0.8202764976958525,0.7547169811320755,0.751937984496124,"(0.8433179723502304, 10)","(0.7924528301886793, 2)","(0.7596899224806202, 10)"
17,0.8341013824884793,0.7735849056603774,0.7441860465116279,"(0.8433179723502304, 10)","(0.7924528301886793, 2)","(0.7596899224806202, 10)"
18,0.8433179723502304,0.7358490566037735,0.751937984496124,"(0.8433179723502304, 10)","(0.7924528301886793, 2)","(0.7596899224806202, 10)"
19,0.8341013824884793,0.7735849056603774,0.7364341085271318,"(0.8433179723502304, 10)","(0.7924528301886793, 2)","(0.7596899224806202, 10)"
20,0.8433179723502304,0.7547169811320755,0.7441860465116279,"(0.8433179723502304, 10)","(0.7924528301886793, 2)","(0.7596899224806202, 10)"
