epoch,train,valid,test,best_train,best_valid,best_test
1,0.8257549157303371,0.7639296187683284,0.6311224489795919,"(np.float64(0.8257549157303371), 1)","(np.float64(0.7639296187683284), 1)","(np.float64(0.6311224489795919), 1)"
2,0.8348841292134832,0.7917888563049853,0.6502551020408163,"(np.float64(0.8348841292134832), 2)","(np.float64(0.7917888563049853), 2)","(np.float64(0.6502551020408163), 2)"
3,0.8651685393258428,0.7771260997067448,0.6706632653061224,"(np.float64(0.8651685393258428), 3)","(np.float64(0.7917888563049853), 2)","(np.float64(0.6706632653061224), 3)"
4,0.8518258426966293,0.7976539589442815,0.6464285714285715,"(np.float64(0.8651685393258428), 3)","(np.float64(0.7976539589442815), 4)","(np.float64(0.6706632653061224), 3)"
5,0.8660463483146068,0.7771260997067448,0.6308673469387756,"(np.float64(0.8660463483146068), 5)","(np.float64(0.7976539589442815), 4)","(np.float64(0.6706632653061224), 3)"
6,0.8457689606741573,0.7434017595307919,0.6535714285714286,"(np.float64(0.8660463483146068), 5)","(np.float64(0.7976539589442815), 4)","(np.float64(0.6706632653061224), 3)"
7,0.8587605337078652,0.7727272727272727,0.6586734693877552,"(np.float64(0.8660463483146068), 5)","(np.float64(0.7976539589442815), 4)","(np.float64(0.6706632653061224), 3)"
8,0.867626404494382,0.7727272727272727,0.6461734693877551,"(np.float64(0.867626404494382), 8)","(np.float64(0.7976539589442815), 4)","(np.float64(0.6706632653061224), 3)"
9,0.8427844101123595,0.8123167155425219,0.6545918367346939,"(np.float64(0.867626404494382), 8)","(np.float64(0.8123167155425219), 9)","(np.float64(0.6706632653061224), 3)"
10,0.8614817415730338,0.7888563049853372,0.6469387755102041,"(np.float64(0.867626404494382), 8)","(np.float64(0.8123167155425219), 9)","(np.float64(0.6706632653061224), 3)"
11,0.8554248595505619,0.8651026392961877,0.6522959183673469,"(np.float64(0.867626404494382), 8)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6706632653061224), 3)"
12,0.8477879213483146,0.782991202346041,0.6446428571428572,"(np.float64(0.867626404494382), 8)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6706632653061224), 3)"
13,0.8598139044943819,0.8049853372434017,0.6630102040816326,"(np.float64(0.867626404494382), 8)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6706632653061224), 3)"
14,0.8519136235955057,0.8005865102639296,0.6668367346938776,"(np.float64(0.867626404494382), 8)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6706632653061224), 3)"
15,0.8583216292134832,0.7961876832844574,0.6459183673469389,"(np.float64(0.867626404494382), 8)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6706632653061224), 3)"
16,0.8632373595505618,0.8284457478005866,0.6369897959183674,"(np.float64(0.867626404494382), 8)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6706632653061224), 3)"
17,0.8650807584269663,0.8196480938416421,0.6591836734693877,"(np.float64(0.867626404494382), 8)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6706632653061224), 3)"
18,0.8520014044943819,0.7771260997067448,0.640561224489796,"(np.float64(0.867626404494382), 8)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6706632653061224), 3)"
19,0.866748595505618,0.8035190615835778,0.65,"(np.float64(0.867626404494382), 8)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6706632653061224), 3)"
20,0.8528792134831461,0.8064516129032258,0.6627551020408163,"(np.float64(0.867626404494382), 8)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6706632653061224), 3)"
21,0.8687675561797752,0.7771260997067448,0.6627551020408163,"(np.float64(0.8687675561797752), 21)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6706632653061224), 3)"
22,0.8670119382022472,0.7917888563049853,0.6403061224489796,"(np.float64(0.8687675561797752), 21)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6706632653061224), 3)"
23,0.8634129213483146,0.8548387096774194,0.6744897959183673,"(np.float64(0.8687675561797752), 21)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6744897959183673), 23)"
24,0.8725421348314607,0.8108504398826979,0.6673469387755102,"(np.float64(0.8725421348314607), 24)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6744897959183673), 23)"
25,0.8488412921348314,0.8269794721407624,0.6678571428571429,"(np.float64(0.8725421348314607), 24)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6744897959183673), 23)"
26,0.8756144662921349,0.8167155425219941,0.6551020408163265,"(np.float64(0.8756144662921349), 26)","(np.float64(0.8651026392961877), 11)","(np.float64(0.6744897959183673), 23)"
