epoch,train,valid,test,best_train,best_valid,best_test
1,0.44442862136212224,0.5440853834152222,0.6257767677307129,"(0.44442862136212224, 1)","(0.5440853834152222, 1)","(0.6257767677307129, 1)"
2,0.4316857904882475,0.5103022456169128,0.5981864929199219,"(0.4316857904882475, 2)","(0.5103022456169128, 2)","(0.5981864929199219, 2)"
3,0.40881282259272367,0.5418804883956909,0.5798237323760986,"(0.40881282259272367, 3)","(0.5103022456169128, 2)","(0.5798237323760986, 3)"
4,0.40717266170385247,0.5004344582557678,0.6229326128959656,"(0.40717266170385247, 4)","(0.5004344582557678, 4)","(0.5798237323760986, 3)"
5,0.3998363307818839,0.5164311528205872,0.6327582597732544,"(0.3998363307818839, 5)","(0.5004344582557678, 4)","(0.5798237323760986, 3)"
6,0.4049045222420846,0.5461915731430054,0.619040846824646,"(0.3998363307818839, 5)","(0.5004344582557678, 4)","(0.5798237323760986, 3)"
7,0.40430654908105523,0.5473105907440186,0.6007568836212158,"(0.3998363307818839, 5)","(0.5004344582557678, 4)","(0.5798237323760986, 3)"
8,0.3963712335731577,0.5426194667816162,0.6226205825805664,"(0.3963712335731577, 8)","(0.5004344582557678, 4)","(0.5798237323760986, 3)"
9,0.4310207174670312,0.514800488948822,0.5896940231323242,"(0.3963712335731577, 8)","(0.5004344582557678, 4)","(0.5798237323760986, 3)"
10,0.38772990805212804,0.501672625541687,0.6056271195411682,"(0.38772990805212804, 10)","(0.5004344582557678, 4)","(0.5798237323760986, 3)"
11,0.3967194200111424,0.478054940700531,0.6371172666549683,"(0.38772990805212804, 10)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
12,0.4041459676444805,0.5501153469085693,0.6413239240646362,"(0.38772990805212804, 10)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
13,0.39942145814544044,0.4989607036113739,0.5940734148025513,"(0.38772990805212804, 10)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
14,0.3970499106678545,0.5326695442199707,0.597948431968689,"(0.38772990805212804, 10)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
15,0.3856672758605623,0.5273270010948181,0.6527847051620483,"(0.3856672758605623, 15)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
16,0.415648135515402,0.5192371606826782,0.6512547135353088,"(0.3856672758605623, 15)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
17,0.39096465294811583,0.5088624954223633,0.642693281173706,"(0.3856672758605623, 15)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
18,0.391120529806559,0.539080798625946,0.6408445835113525,"(0.3856672758605623, 15)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
19,0.38256070186053553,0.5247312784194946,0.6280055642127991,"(0.38256070186053553, 19)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
20,0.3948193560547543,0.5510908961296082,0.6179149150848389,"(0.38256070186053553, 19)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
21,0.38706280394075093,0.5409998893737793,0.6229166984558105,"(0.38256070186053553, 19)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
22,0.39601859729187155,0.5403701663017273,0.6376457810401917,"(0.38256070186053553, 19)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
23,0.37154559207402066,0.5135822296142578,0.6445066332817078,"(0.37154559207402066, 23)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
24,0.3826334733292804,0.4970683455467224,0.642677366733551,"(0.37154559207402066, 23)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
25,0.39058144328780986,0.5319892764091492,0.6399943232536316,"(0.37154559207402066, 23)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
26,0.37880688054623374,0.5240869522094727,0.6199171543121338,"(0.37154559207402066, 23)","(0.478054940700531, 11)","(0.5798237323760986, 3)"
