epoch,train,valid,test,best_train,best_valid,best_test
1,0.480249297752809,0.4670087976539589,0.425,"(np.float64(0.480249297752809), 1)","(np.float64(0.4670087976539589), 1)","(np.float64(0.425), 1)"
2,0.5109726123595505,0.4970674486803519,0.37168367346938774,"(np.float64(0.5109726123595505), 2)","(np.float64(0.4970674486803519), 2)","(np.float64(0.425), 1)"
3,0.45040379213483145,0.4941348973607038,0.35994897959183675,"(np.float64(0.5109726123595505), 2)","(np.float64(0.4970674486803519), 2)","(np.float64(0.425), 1)"
4,0.4285463483146067,0.5073313782991202,0.3522959183673469,"(np.float64(0.5109726123595505), 2)","(np.float64(0.5073313782991202), 4)","(np.float64(0.425), 1)"
5,0.4835849719101124,0.5469208211143695,0.3668367346938776,"(np.float64(0.5109726123595505), 2)","(np.float64(0.5469208211143695), 5)","(np.float64(0.425), 1)"
6,0.5659234550561798,0.5615835777126099,0.39744897959183667,"(np.float64(0.5659234550561798), 6)","(np.float64(0.5615835777126099), 6)","(np.float64(0.425), 1)"
7,0.5828651685393259,0.6085043988269795,0.4181122448979592,"(np.float64(0.5828651685393259), 7)","(np.float64(0.6085043988269795), 7)","(np.float64(0.425), 1)"
8,0.628247893258427,0.6143695014662757,0.41913265306122444,"(np.float64(0.628247893258427), 8)","(np.float64(0.6143695014662757), 8)","(np.float64(0.425), 1)"
9,0.6264044943820225,0.6319648093841642,0.41989795918367345,"(np.float64(0.628247893258427), 8)","(np.float64(0.6319648093841642), 9)","(np.float64(0.425), 1)"
10,0.6598490168539326,0.6334310850439883,0.42474489795918363,"(np.float64(0.6598490168539326), 10)","(np.float64(0.6334310850439883), 10)","(np.float64(0.425), 1)"
11,0.6160463483146068,0.624633431085044,0.43010204081632647,"(np.float64(0.6598490168539326), 10)","(np.float64(0.6334310850439883), 10)","(np.float64(0.43010204081632647), 11)"
12,0.6561622191011236,0.6392961876832844,0.4260204081632653,"(np.float64(0.6598490168539326), 10)","(np.float64(0.6392961876832844), 12)","(np.float64(0.43010204081632647), 11)"
13,0.6757373595505618,0.624633431085044,0.450765306122449,"(np.float64(0.6757373595505618), 13)","(np.float64(0.6392961876832844), 12)","(np.float64(0.450765306122449), 13)"
14,0.6815308988764045,0.6363636363636364,0.42933673469387756,"(np.float64(0.6815308988764045), 14)","(np.float64(0.6392961876832844), 12)","(np.float64(0.450765306122449), 13)"
