epoch,final_epoch,final_loss
1,1,4.646971732378006
2,1,4.646971732378006
3,3,4.646291881799698
4,3,4.646291881799698
5,3,4.646291881799698
6,3,4.646291881799698
7,3,4.646291881799698
8,3,4.646291881799698
9,9,4.645998150110245
10,10,4.645801454782486
11,10,4.645801454782486
12,10,4.645801454782486
13,10,4.645801454782486
14,10,4.645801454782486
15,10,4.645801454782486
16,10,4.645801454782486
17,10,4.645801454782486
18,10,4.645801454782486
19,10,4.645801454782486
