epoch,final_epoch,final_loss,final_acc,final_auc,final_precision,final_recall,final_f1_score
1,1,0.6657965183258057,0.6201550387596899,0.5672193877551022,0.0,0.0,0.0
2,2,0.6657967567443848,0.6201550387596899,0.5832908163265306,0.0,0.0,0.0
3,2,0.6657966375350952,0.6201550387596899,0.5603316326530612,0.0,0.0,0.0
4,2,0.66579669713974,0.6201550387596899,0.5658163265306122,0.0,0.0,0.0
5,2,0.6657968163490295,0.6201550387596899,0.5556122448979592,0.0,0.0,0.0
6,2,0.6657966375350952,0.6201550387596899,0.5598214285714287,0.0,0.0,0.0
7,2,0.6657968759536743,0.6201550387596899,0.5553571428571428,0.0,0.0,0.0
8,2,0.6657967567443848,0.6201550387596899,0.5677295918367347,0.0,0.0,0.0
9,2,0.6657967567443848,0.6201550387596899,0.5650510204081632,0.0,0.0,0.0
10,2,0.6657966375350952,0.6201550387596899,0.5525510204081633,0.0,0.0,0.0
