epoch,train,valid,test,best_train,best_valid,best_test
1,0.6887309413901123,0.6900391578674316,0.6607042551040649,"(0.6887309413901123, 1)","(0.6900391578674316, 1)","(0.6607042551040649, 1)"
2,0.6821138202320046,0.6863884925842285,0.666976273059845,"(0.6821138202320046, 2)","(0.6863884925842285, 2)","(0.6607042551040649, 1)"
3,0.6800756926910119,0.686393678188324,0.66523677110672,"(0.6800756926910119, 3)","(0.6863884925842285, 2)","(0.6607042551040649, 1)"
4,0.6795019501914626,0.6836093068122864,0.6662616729736328,"(0.6795019501914626, 4)","(0.6836093068122864, 4)","(0.6607042551040649, 1)"
5,0.6778419635812258,0.6834481358528137,0.667543351650238,"(0.6778419635812258, 5)","(0.6834481358528137, 5)","(0.6607042551040649, 1)"
6,0.6737923267799588,0.6839455366134644,0.6650293469429016,"(0.6737923267799588, 6)","(0.6834481358528137, 5)","(0.6607042551040649, 1)"
7,0.6779944042456315,0.6819466352462769,0.6713955402374268,"(0.6737923267799588, 6)","(0.6819466352462769, 7)","(0.6607042551040649, 1)"
8,0.6734381966327193,0.6814352869987488,0.6683264970779419,"(0.6734381966327193, 8)","(0.6814352869987488, 8)","(0.6607042551040649, 1)"
9,0.6727480171462907,0.6809512376785278,0.6736667156219482,"(0.6727480171462907, 9)","(0.6809512376785278, 9)","(0.6607042551040649, 1)"
10,0.6704884454401957,0.6802958250045776,0.6712529063224792,"(0.6704884454401957, 10)","(0.6802958250045776, 10)","(0.6607042551040649, 1)"
11,0.6716215338575126,0.6848077774047852,0.6708253622055054,"(0.6704884454401957, 10)","(0.6802958250045776, 10)","(0.6607042551040649, 1)"
12,0.6676032658546202,0.6822739243507385,0.6744840145111084,"(0.6676032658546202, 12)","(0.6802958250045776, 10)","(0.6607042551040649, 1)"
13,0.6666995605565436,0.6788567304611206,0.6711920499801636,"(0.6666995605565436, 13)","(0.6788567304611206, 13)","(0.6607042551040649, 1)"
14,0.6636749437327758,0.6783183813095093,0.6771514415740967,"(0.6636749437327758, 14)","(0.6783183813095093, 14)","(0.6607042551040649, 1)"
15,0.6618111680180246,0.6839383840560913,0.6779581308364868,"(0.6618111680180246, 15)","(0.6783183813095093, 14)","(0.6607042551040649, 1)"
16,0.665795447639606,0.6810480356216431,0.6798847317695618,"(0.6618111680180246, 15)","(0.6783183813095093, 14)","(0.6607042551040649, 1)"
17,0.669090158379023,0.6754763722419739,0.6751905679702759,"(0.6618111680180246, 15)","(0.6754763722419739, 17)","(0.6607042551040649, 1)"
18,0.6581495879432573,0.6721588969230652,0.6717097163200378,"(0.6581495879432573, 18)","(0.6721588969230652, 18)","(0.6607042551040649, 1)"
19,0.6571512988635472,0.673527181148529,0.6722860336303711,"(0.6571512988635472, 19)","(0.6721588969230652, 18)","(0.6607042551040649, 1)"
20,0.6605251700647415,0.6772133708000183,0.6735467314720154,"(0.6571512988635472, 19)","(0.6721588969230652, 18)","(0.6607042551040649, 1)"
