epoch,train,valid,test,best_train,best_valid,best_test
1,0.42485955056179775,0.4780058651026393,0.6466836734693877,"(np.float64(0.42485955056179775), 1)","(np.float64(0.4780058651026393), 1)","(np.float64(0.6466836734693877), 1)"
2,0.45988412921348315,0.4736070381231672,0.6125,"(np.float64(0.45988412921348315), 2)","(np.float64(0.4780058651026393), 1)","(np.float64(0.6466836734693877), 1)"
3,0.4791081460674158,0.4706744868035191,0.528061224489796,"(np.float64(0.4791081460674158), 3)","(np.float64(0.4780058651026393), 1)","(np.float64(0.6466836734693877), 1)"
4,0.472436797752809,0.4897360703812317,0.5701530612244897,"(np.float64(0.4791081460674158), 3)","(np.float64(0.4897360703812317), 4)","(np.float64(0.6466836734693877), 1)"
5,0.503686797752809,0.4604105571847507,0.5150510204081633,"(np.float64(0.503686797752809), 5)","(np.float64(0.4897360703812317), 4)","(np.float64(0.6466836734693877), 1)"
6,0.5581987359550562,0.4618768328445748,0.5178571428571429,"(np.float64(0.5581987359550562), 6)","(np.float64(0.4897360703812317), 4)","(np.float64(0.6466836734693877), 1)"
7,0.5317766853932585,0.47214076246334313,0.4844387755102041,"(np.float64(0.5581987359550562), 6)","(np.float64(0.4897360703812317), 4)","(np.float64(0.6466836734693877), 1)"
8,0.5610077247191011,0.4897360703812317,0.5028061224489796,"(np.float64(0.5610077247191011), 8)","(np.float64(0.4897360703812317), 4)","(np.float64(0.6466836734693877), 1)"
9,0.5352001404494382,0.5073313782991202,0.47500000000000003,"(np.float64(0.5610077247191011), 8)","(np.float64(0.5073313782991202), 9)","(np.float64(0.6466836734693877), 1)"
10,0.5833040730337079,0.5058651026392962,0.4948979591836734,"(np.float64(0.5833040730337079), 10)","(np.float64(0.5073313782991202), 9)","(np.float64(0.6466836734693877), 1)"
11,0.562061095505618,0.501466275659824,0.4760204081632653,"(np.float64(0.5833040730337079), 10)","(np.float64(0.5073313782991202), 9)","(np.float64(0.6466836734693877), 1)"
12,0.5892731741573033,0.5087976539589443,0.47576530612244894,"(np.float64(0.5892731741573033), 12)","(np.float64(0.5087976539589443), 12)","(np.float64(0.6466836734693877), 1)"
13,0.5877808988764045,0.5454545454545454,0.5089285714285714,"(np.float64(0.5892731741573033), 12)","(np.float64(0.5454545454545454), 13)","(np.float64(0.6466836734693877), 1)"
14,0.5924332865168539,0.5454545454545454,0.48341836734693877,"(np.float64(0.5924332865168539), 14)","(np.float64(0.5454545454545454), 13)","(np.float64(0.6466836734693877), 1)"
15,0.5933988764044944,0.5454545454545454,0.49081632653061225,"(np.float64(0.5933988764044944), 15)","(np.float64(0.5454545454545454), 13)","(np.float64(0.6466836734693877), 1)"
16,0.5717169943820224,0.5659824046920822,0.47959183673469385,"(np.float64(0.5933988764044944), 15)","(np.float64(0.5659824046920822), 16)","(np.float64(0.6466836734693877), 1)"
17,0.5909410112359551,0.5718475073313783,0.4966836734693877,"(np.float64(0.5933988764044944), 15)","(np.float64(0.5718475073313783), 17)","(np.float64(0.6466836734693877), 1)"
18,0.6211376404494383,0.5967741935483871,0.5127551020408163,"(np.float64(0.6211376404494383), 18)","(np.float64(0.5967741935483871), 18)","(np.float64(0.6466836734693877), 1)"
19,0.6225421348314607,0.592375366568915,0.5165816326530612,"(np.float64(0.6225421348314607), 19)","(np.float64(0.5967741935483871), 18)","(np.float64(0.6466836734693877), 1)"
20,0.6308813202247191,0.5703812316715542,0.5048469387755102,"(np.float64(0.6308813202247191), 20)","(np.float64(0.5967741935483871), 18)","(np.float64(0.6466836734693877), 1)"
21,0.6487886235955056,0.592375366568915,0.4959183673469388,"(np.float64(0.6487886235955056), 21)","(np.float64(0.5967741935483871), 18)","(np.float64(0.6466836734693877), 1)"
22,0.6450140449438202,0.595307917888563,0.498469387755102,"(np.float64(0.6487886235955056), 21)","(np.float64(0.5967741935483871), 18)","(np.float64(0.6466836734693877), 1)"
23,0.650807584269663,0.5953079178885631,0.5040816326530613,"(np.float64(0.650807584269663), 23)","(np.float64(0.5967741935483871), 18)","(np.float64(0.6466836734693877), 1)"
24,0.619996488764045,0.6114369501466276,0.5137755102040816,"(np.float64(0.650807584269663), 23)","(np.float64(0.6114369501466276), 24)","(np.float64(0.6466836734693877), 1)"
25,0.6561622191011236,0.6304985337243402,0.5219387755102042,"(np.float64(0.6561622191011236), 25)","(np.float64(0.6304985337243402), 25)","(np.float64(0.6466836734693877), 1)"
26,0.6713483146067416,0.6158357771260997,0.5339285714285714,"(np.float64(0.6713483146067416), 26)","(np.float64(0.6304985337243402), 25)","(np.float64(0.6466836734693877), 1)"
27,0.6629213483146068,0.6378299120234604,0.5186224489795919,"(np.float64(0.6713483146067416), 26)","(np.float64(0.6378299120234604), 27)","(np.float64(0.6466836734693877), 1)"
28,0.6867977528089887,0.6231671554252199,0.5178571428571429,"(np.float64(0.6867977528089887), 28)","(np.float64(0.6378299120234604), 27)","(np.float64(0.6466836734693877), 1)"
29,0.6954002808988764,0.626099706744868,0.5548469387755102,"(np.float64(0.6954002808988764), 29)","(np.float64(0.6378299120234604), 27)","(np.float64(0.6466836734693877), 1)"
30,0.705933988764045,0.6334310850439883,0.55,"(np.float64(0.705933988764045), 30)","(np.float64(0.6378299120234604), 27)","(np.float64(0.6466836734693877), 1)"
31,0.7194522471910111,0.6598240469208211,0.546173469387755,"(np.float64(0.7194522471910111), 31)","(np.float64(0.6598240469208211), 31)","(np.float64(0.6466836734693877), 1)"
32,0.717433286516854,0.686217008797654,0.563265306122449,"(np.float64(0.7194522471910111), 31)","(np.float64(0.686217008797654), 32)","(np.float64(0.6466836734693877), 1)"
