epoch,train,valid,test,best_train,best_valid,best_test
1,0.9631336405529954,0.8113207547169812,0.7441860465116279,"(0.9631336405529954, 1)","(0.8113207547169812, 1)","(0.7441860465116279, 1)"
2,0.9262672811059908,0.8113207547169812,0.7364341085271318,"(0.9631336405529954, 1)","(0.8113207547169812, 1)","(0.7441860465116279, 1)"
3,0.9447004608294931,0.8679245283018868,0.7596899224806202,"(0.9631336405529954, 1)","(0.8679245283018868, 3)","(0.7596899224806202, 3)"
4,0.9354838709677419,0.8490566037735849,0.7674418604651163,"(0.9631336405529954, 1)","(0.8679245283018868, 3)","(0.7674418604651163, 4)"
5,0.9170506912442397,0.7735849056603774,0.7596899224806202,"(0.9631336405529954, 1)","(0.8679245283018868, 3)","(0.7674418604651163, 4)"
6,0.9493087557603687,0.7924528301886793,0.7674418604651163,"(0.9631336405529954, 1)","(0.8679245283018868, 3)","(0.7674418604651163, 4)"
7,0.9631336405529954,0.7924528301886793,0.7751937984496124,"(0.9631336405529954, 1)","(0.8679245283018868, 3)","(0.7751937984496124, 7)"
8,0.9262672811059908,0.8490566037735849,0.7596899224806202,"(0.9631336405529954, 1)","(0.8679245283018868, 3)","(0.7751937984496124, 7)"
9,0.9308755760368663,0.7924528301886793,0.7674418604651163,"(0.9631336405529954, 1)","(0.8679245283018868, 3)","(0.7751937984496124, 7)"
10,0.9400921658986175,0.8113207547169812,0.751937984496124,"(0.9631336405529954, 1)","(0.8679245283018868, 3)","(0.7751937984496124, 7)"
