epoch,train,valid,test,best_train,best_valid,best_test
1,0.9813026685393258,0.8826979472140764,0.7658163265306123,"(np.float64(0.9813026685393258), 1)","(np.float64(0.8826979472140764), 1)","(np.float64(0.7658163265306123), 1)"
2,0.9784058988764045,0.8812316715542522,0.7308673469387755,"(np.float64(0.9813026685393258), 1)","(np.float64(0.8826979472140764), 1)","(np.float64(0.7658163265306123), 1)"
3,0.9801615168539326,0.8870967741935484,0.7209183673469388,"(np.float64(0.9813026685393258), 1)","(np.float64(0.8870967741935484), 3)","(np.float64(0.7658163265306123), 1)"
4,0.9866573033707865,0.8797653958944281,0.7196428571428571,"(np.float64(0.9866573033707865), 4)","(np.float64(0.8870967741935484), 3)","(np.float64(0.7658163265306123), 1)"
5,0.9703300561797752,0.8739002932551319,0.7298469387755102,"(np.float64(0.9866573033707865), 4)","(np.float64(0.8870967741935484), 3)","(np.float64(0.7658163265306123), 1)"
6,0.9781425561797752,0.873900293255132,0.7221938775510204,"(np.float64(0.9866573033707865), 4)","(np.float64(0.8870967741935484), 3)","(np.float64(0.7658163265306123), 1)"
7,0.9942064606741573,0.8680351906158358,0.7655612244897959,"(np.float64(0.9942064606741573), 7)","(np.float64(0.8870967741935484), 3)","(np.float64(0.7658163265306123), 1)"
8,0.9837605337078652,0.9046920821114369,0.7441326530612244,"(np.float64(0.9942064606741573), 7)","(np.float64(0.9046920821114369), 8)","(np.float64(0.7658163265306123), 1)"
9,0.9899051966292135,0.8841642228739002,0.7283163265306123,"(np.float64(0.9942064606741573), 7)","(np.float64(0.9046920821114369), 8)","(np.float64(0.7658163265306123), 1)"
10,0.974806882022472,0.8387096774193548,0.7334183673469388,"(np.float64(0.9942064606741573), 7)","(np.float64(0.9046920821114369), 8)","(np.float64(0.7658163265306123), 1)"
