epoch,train,valid,test,best_train,best_valid,best_test
1,0.8397120786516854,0.749266862170088,0.6530612244897959,"(np.float64(0.8397120786516854), 1)","(np.float64(0.749266862170088), 1)","(np.float64(0.6530612244897959), 1)"
2,0.8432233146067416,0.7844574780058651,0.6625,"(np.float64(0.8432233146067416), 2)","(np.float64(0.7844574780058651), 2)","(np.float64(0.6625), 2)"
3,0.8500702247191011,0.722873900293255,0.6818877551020408,"(np.float64(0.8500702247191011), 3)","(np.float64(0.7844574780058651), 2)","(np.float64(0.6818877551020408), 3)"
4,0.8495435393258428,0.7419354838709677,0.6673469387755102,"(np.float64(0.8500702247191011), 3)","(np.float64(0.7844574780058651), 2)","(np.float64(0.6818877551020408), 3)"
5,0.8409410112359551,0.7258064516129032,0.6604591836734693,"(np.float64(0.8500702247191011), 3)","(np.float64(0.7844574780058651), 2)","(np.float64(0.6818877551020408), 3)"
6,0.8256671348314607,0.7243401759530792,0.6535714285714286,"(np.float64(0.8500702247191011), 3)","(np.float64(0.7844574780058651), 2)","(np.float64(0.6818877551020408), 3)"
7,0.8444522471910112,0.7551319648093842,0.6706632653061224,"(np.float64(0.8500702247191011), 3)","(np.float64(0.7844574780058651), 2)","(np.float64(0.6818877551020408), 3)"
8,0.8494557584269663,0.7243401759530792,0.6885204081632653,"(np.float64(0.8500702247191011), 3)","(np.float64(0.7844574780058651), 2)","(np.float64(0.6885204081632653), 8)"
9,0.8285639044943821,0.7448680351906158,0.6647959183673469,"(np.float64(0.8500702247191011), 3)","(np.float64(0.7844574780058651), 2)","(np.float64(0.6885204081632653), 8)"
10,0.8474367977528091,0.7771260997067448,0.6403061224489796,"(np.float64(0.8500702247191011), 3)","(np.float64(0.7844574780058651), 2)","(np.float64(0.6885204081632653), 8)"
